Sender,Sender Name,Receiver,Receiver Name,Seller GLN,Store GLN,Store Name,Region,City,Channel,Order Number,Invoice Number,Order Date,Delivery Date,Delivery Status,Line Number,Barcode,Product Code,Product Description,Product Category,Brand,Requested Qty,Unit of Measure,Unit Cost Price,Unit Selling Price,Discount (%),Net Extended Line Cost,Gross Sales (Before Discount),Profit Margin (%),Currency,Payment Method,Customer ID,Customer Type,Customer Segment,Customer Satisfaction (CSAT),Feedback Comment,Salesperson ID,Employee Attendance % (Month),Marketing Campaign ID,Campaign Channel,Supplier ID,Supplier Name,Supplier Rating,Lead Time (Days),Inventory Level (Before Sale),Stock Replenishment Date,Warehouse Utilization (%),Logistics Cost per Unit,Operational Cost Total,Forecasted Demand (Next Period),Actual Demand,AI Insight Summary
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Limpopo,Richards Bay,Online,78971989,1492252950,25/09/2025,01/10/2025,In Transit,6,5.45E+12,8152,COKE LIGHT NS 04X06 300 CAN,Juice,Bonaqua,5,CS,87.22,128.4,10,577.8,642,32.07,ZAR,EFT,CUST-6399,Distributor,High Value,4.7,Great service,EMP-9339,87,MKT-2025-05-BN,Social Media,SUP-5638,Coca Cola Beverages,5,5,127,22/10/2025,79,4.36,333.3,306,187,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Western Cape,Cape Town,Retail,22369496,1646242489,03/02/2025,08/02/2025,Pending,7,5.45E+12,3608,COKE ZERO SUGAR 04X06 300 CAN,Juice,Fanta,11,CS,84.87,96.17,10,952.08,1057.87,11.75,ZAR,Card,CUST-9239,Wholesale,New,4.3,Product quality good,EMP-8147,94,MKT-2025-08-BN,In-store,SUP-2554,Bonaqua Distributors,3.7,7,331,19/02/2025,72,1.81,161.78,373,270,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Limpopo,Johannesburg,Online,22343978,1309859258,10/06/2025,11/06/2025,Delivered,3,5.45E+12,5828,Coke 04X06 300 Can,Juice,Bonaqua,8,CS,71.66,84.27,0,674.16,674.16,14.96,ZAR,Cash,CUST-7774,Wholesale,High Value,3.6,Fast response,EMP-1199,95,MKT-2025-06-CC,Billboard,SUP-7170,Bonaqua Distributors,4,5,58,19/06/2025,78,1.01,126.37,227,282,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,KwaZulu-Natal,Polokwane,Retail,56211933,1496818588,18/05/2025,25/05/2025,Delivered,1,5.45E+12,8026,Fanta Orange 04X06 300 Can,Juice,Monster,14,CS,56.84,66.96,5,890.57,937.44,15.11,ZAR,EFT,CUST-2968,Distributor,High Value,4.2,Delayed delivery,EMP-2952,97,MKT-2025-10-CC,TV,SUP-3989,Monster Energy,3.9,3,274,14/06/2025,85,1.77,219.12,338,370,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Eastern Cape,Cape Town,Distributor,15613516,1129006154,02/02/2025,08/02/2025,Pending,8,5.45E+12,8628,Sprite Ls 04X06 300 Can,Water,Coca-Cola,15,CS,135.96,196.08,0,2941.2,2941.2,30.66,ZAR,Cash,CUST-3649,Wholesale,New,2.8,Fast response,EMP-7156,91,MKT-2025-07-FT,Billboard,SUP-7782,Monster Energy,4.2,7,396,18/02/2025,94,3.74,453.8,238,227,High-performing SKU; demand increasing in coastal regions
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Western Cape,Richards Bay,Online,88181292,1408494234,17/01/2025,23/01/2025,Delivered,4,5.45E+12,8853,Cappy Trop Punch 04X06 330 Can,Alcoholic Beverages,Monster,14,CS,90.03,108.35,5,1441.06,1516.9,16.91,ZAR,Cash,CUST-4324,Retail,Frequent Buyer,4.6,Average experience,EMP-3976,88,MKT-2025-05-CC,Billboard,SUP-6608,Coca Cola Beverages,5,3,371,07/02/2025,82,4.01,348.98,300,334,Consistent performance across channels
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Western Cape,Polokwane,Retail,44839970,1802975811,13/07/2025,14/07/2025,Delivered,1,5.45E+12,6247,Monster Mucho Loco 06X04 500C,Juice,Fanta,14,CS,119.41,147.34,0,2062.76,2062.76,18.96,ZAR,Card,CUST-8060,Distributor,Occasional,4.6,Great service,EMP-2350,92,MKT-2025-04-CC,TV,SUP-1558,Bonaqua Distributors,3.9,4,323,19/07/2025,63,1.08,292.21,341,310,Product underperforming; consider promotion
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Western Cape,Cape Town,Distributor,11099271,1156036792,03/08/2025,09/08/2025,Delivered,2,5.45E+12,9584,Bonaqua Lemon 04X06 750 Pet,Water,Bonaqua,6,CS,146.77,206.47,10,1114.94,1238.82,28.91,ZAR,Card,CUST-6959,Distributor,Frequent Buyer,4.1,Delayed delivery,EMP-2171,85,MKT-2025-06-SP,Social Media,SUP-4537,Monster Energy,4,7,373,31/08/2025,91,1.54,316.37,228,289,High-performing SKU; demand increasing in coastal regions
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Gauteng,Cape Town,Retail,12082740,1930586903,08/04/2025,10/04/2025,Delivered,9,5.45E+12,4907,Bonaqua Peach 04X06 750 Pet,Alcoholic Beverages,Fanta,1,CS,119.88,166.51,5,158.18,166.51,28,ZAR,EFT,CUST-9889,Wholesale,High Value,2.8,Delayed delivery,EMP-5100,96,MKT-2025-05-BN,Social Media,SUP-3306,Bonaqua Distributors,4.3,3,198,17/04/2025,63,1.96,486.39,262,223,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,WINDERMERE DBN,Eastern Cape,Polokwane,Retail,64668157,1920516834,04/05/2025,08/05/2025,Pending,1,5.45E+12,1287,Bonaqua Berry 04X06 750 Pet,Soft Drinks,Sprite,7,CS,66.62,84.48,5,561.79,591.36,21.14,ZAR,EFT,CUST-5789,Retail,New,3,Average experience,EMP-6812,89,MKT-2025-11-BN,Billboard,SUP-9636,Bonaqua Distributors,4.3,7,154,14/05/2025,77,3.38,493.97,426,198,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Cape Town,Online,46701114,1705198452,14/07/2025,19/07/2025,Pending,8,5.45E+12,8424,FANTA PASSION 01X06 2000 SHR,Energy Drinks,Fanta,13,CS,146.1,213.88,5,2641.42,2780.44,31.69,ZAR,Cash,CUST-9115,Retail,Frequent Buyer,4,Great service,EMP-9174,95,MKT-2025-06-FT,Social Media,SUP-8265,Coca Cola Beverages,4.4,3,94,30/07/2025,76,1.29,199.58,414,260,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Limpopo,Polokwane,Retail,19421612,1639703755,20/05/2025,24/05/2025,Pending,3,5.45E+12,1510,COKE ZSZC 01X06 2250 PET,Alcoholic Beverages,Monster,12,CS,92.03,135.1,10,1459.08,1621.2,31.88,ZAR,Cash,CUST-3121,Distributor,High Value,3,Average experience,EMP-1775,99,MKT-2025-12-SP,Social Media,SUP-8769,Coca Cola Beverages,3.6,4,139,14/06/2025,70,4.5,438.69,202,287,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Limpopo,Polokwane,Distributor,90762665,1622391215,22/05/2025,26/05/2025,Pending,10,5.45E+12,3977,Monster Pipe Punch 06X04 500C,Alcoholic Beverages,Coca-Cola,1,CS,96.49,110.3,5,104.78,110.3,12.52,ZAR,Card,CUST-2911,Distributor,New,3,Delayed delivery,EMP-5072,88,MKT-2025-06-CC,TV,SUP-1406,Coca Cola Beverages,4,2,239,11/06/2025,88,4.9,453.62,434,441,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,KwaZulu-Natal,Polokwane,Retail,33335008,1258189428,02/01/2025,06/01/2025,Delivered,2,5.45E+12,3114,COKE ZSZC 04X06 300 CAN,Alcoholic Beverages,Fanta,6,CS,122.73,160.37,0,962.22,962.22,23.47,ZAR,Cash,CUST-9832,Retail,High Value,3.3,Fast response,EMP-6495,99,MKT-2025-03-SP,In-store,SUP-3975,Coca Cola Beverages,4.3,3,147,24/01/2025,85,4.3,250.17,333,284,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,KwaZulu-Natal,Richards Bay,Online,10267313,1352061951,09/10/2025,11/10/2025,Pending,9,5.45E+12,4017,Cappy Trop Punch 01X12 1500Pet,Alcoholic Beverages,Coca-Cola,11,CS,91.66,115.27,5,1204.57,1267.97,20.48,ZAR,Card,CUST-4017,Wholesale,High Value,3.3,Great service,EMP-8861,92,MKT-2025-08-FT,Social Media,SUP-9697,Coca Cola Beverages,3.7,5,177,20/10/2025,63,4.81,320.12,273,257,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,KwaZulu-Natal,Cape Town,Retail,63207894,1734314951,21/01/2025,22/01/2025,Delivered,1,5.45E+12,8106,Cappy Org Mango 01X12 1500 Pet,Water,Monster,11,CS,115.28,153.74,0,1691.14,1691.14,25.02,ZAR,Cash,CUST-9666,Distributor,Occasional,4,Product quality good,EMP-2381,99,MKT-2025-02-FT,Billboard,SUP-5918,Monster Energy,4.7,5,314,15/02/2025,91,4.02,316.58,339,438,Product underperforming; consider promotion
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Cape Town,Retail,31251207,1147422522,06/04/2025,08/04/2025,Delivered,7,5.45E+12,5856,Cappy Break Blen 01X12 1500Pet,Alcoholic Beverages,Monster,5,CS,134.6,167.11,0,835.55,835.55,19.45,ZAR,Cash,CUST-9983,Distributor,Occasional,3.7,Product quality good,EMP-1580,86,MKT-2025-02-SP,TV,SUP-5156,Bonaqua Distributors,4.7,6,363,28/04/2025,90,3.9,241.08,367,228,Customer satisfaction improving month-over-month
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Cape Town,Distributor,74836597,1520629081,28/05/2025,02/06/2025,In Transit,10,5.45E+12,5521,Monster Mariposa 06X04 500 Can,Soft Drinks,Monster,9,CS,123.9,173.18,5,1480.69,1558.62,28.46,ZAR,Cash,CUST-6481,Wholesale,Occasional,4.8,Great service,EMP-9918,90,MKT-2025-04-SP,Social Media,SUP-8792,Monster Energy,4.3,1,407,21/06/2025,93,1.21,398.48,394,191,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Johannesburg,Online,13519398,1101040673,27/07/2025,29/07/2025,Pending,5,5.45E+12,2100,MONSTER GREEN ZERO SUGAR 6X4 500 CAN,Energy Drinks,Monster,15,CS,88.96,113.95,10,1538.33,1709.25,21.93,ZAR,Card,CUST-5779,Distributor,Occasional,4.1,Product quality good,EMP-3110,94,MKT-2025-06-CC,Social Media,SUP-5478,Bonaqua Distributors,4.3,3,288,05/08/2025,61,3.09,358.02,204,231,Product underperforming; consider promotion
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Port Elizabeth,Distributor,97122000,1270516918,20/06/2025,21/06/2025,Pending,4,5.45E+12,7864,PLAY ORIGINAL LS 06X04 500 CAN,Alcoholic Beverages,Coca-Cola,10,CS,82.94,109.1,10,981.9,1091,23.98,ZAR,EFT,CUST-1488,Wholesale,Frequent Buyer,2.9,Fast response,EMP-7819,95,MKT-2025-09-FT,Social Media,SUP-9463,Coca Cola Beverages,4.4,7,336,25/06/2025,79,1.26,373.48,244,311,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,KwaZulu-Natal,Polokwane,Distributor,91288583,1697552759,08/08/2025,11/08/2025,Pending,5,5.45E+12,6220,PLAY SUGAR FREE 06X04 500 CAN,Energy Drinks,Monster,2,CS,111.75,132.53,5,251.81,265.06,15.68,ZAR,Cash,CUST-8964,Distributor,Occasional,4.8,Great service,EMP-8886,86,MKT-2025-07-FT,In-store,SUP-2077,Coca Cola Beverages,4.2,6,104,30/08/2025,78,1.98,189.65,394,363,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Richards Bay,Online,75096675,1925189338,14/07/2025,18/07/2025,Delivered,7,5.45E+12,3953,PLAY APPLE KIWI 06X04 500 CAN,Juice,Coca-Cola,10,CS,113.29,142.77,10,1284.93,1427.7,20.65,ZAR,EFT,CUST-9974,Retail,High Value,3.5,Fast response,EMP-8310,90,MKT-2025-03-BN,In-store,SUP-2406,Coca Cola Beverages,3.7,5,282,28/07/2025,65,1.21,199.9,265,263,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Johannesburg,Distributor,60734421,1852139340,15/06/2025,17/06/2025,Pending,6,5.45E+12,1173,POWERADE SPRINGBOK EDITION 04X06 500ML PET,Juice,Coca-Cola,5,CS,88.81,112.74,0,563.7,563.7,21.23,ZAR,EFT,CUST-9720,Retail,Frequent Buyer,3,Average experience,EMP-7476,85,MKT-2025-08-BN,Billboard,SUP-6761,Monster Energy,4.6,4,369,10/07/2025,66,3.74,247.28,439,306,Product underperforming; consider promotion
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Port Elizabeth,Distributor,75899684,1898299001,22/03/2025,25/03/2025,Pending,3,5.45E+12,4626,Coke 01X06 2000 Pet,Juice,Coca-Cola,7,CS,74.56,94.3,10,594.09,660.1,20.93,ZAR,Card,CUST-5040,Distributor,Frequent Buyer,3.3,Fast response,EMP-1998,97,MKT-2025-07-CC,In-store,SUP-6739,Monster Energy,4.5,3,233,13/04/2025,91,4.91,125.12,376,443,Sales dropping slightly in inland areas
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Polokwane,Distributor,57626971,1222329488,04/02/2025,05/02/2025,Pending,6,5.45E+12,8575,Sprite Ls 01X06 2000 Shr,Soft Drinks,Sprite,12,CS,79.36,93.28,0,1119.36,1119.36,14.92,ZAR,EFT,CUST-9718,Retail,Occasional,4.1,Great service,EMP-5389,90,MKT-2025-10-FT,Social Media,SUP-3773,Monster Energy,4.4,6,206,15/02/2025,94,2.77,116.76,331,447,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Cape Town,Distributor,94185117,1167844247,18/05/2025,19/05/2025,Pending,4,5.45E+12,2913,Sprite Ls 01X12 1000 Shr,Water,Bonaqua,6,CS,135.53,170.74,0,1024.44,1024.44,20.62,ZAR,Cash,CUST-5260,Distributor,New,2.7,Delayed delivery,EMP-1352,100,MKT-2025-08-BN,TV,SUP-8741,Coca Cola Beverages,3.7,3,375,27/05/2025,73,1.17,377.72,329,160,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Western Cape,Port Elizabeth,Distributor,78652839,1151868719,08/06/2025,09/06/2025,Pending,6,5.45E+12,8069,Fanta Orange 01X12 1500 Shr,Alcoholic Beverages,Coca-Cola,20,CS,85.94,120.16,10,2162.88,2403.2,28.48,ZAR,EFT,CUST-9576,Distributor,High Value,4.6,Average experience,EMP-2309,88,MKT-2025-10-FT,Social Media,SUP-8562,Bonaqua Distributors,4.7,2,80,07/07/2025,72,4.59,216.47,469,328,High-performing SKU; demand increasing in coastal regions
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Limpopo,Johannesburg,Retail,20675453,1023454689,13/02/2025,20/02/2025,Delivered,7,5.45E+12,7502,Twist Lemon 01X06 2000 Shr,Alcoholic Beverages,Sprite,5,CS,59.32,86.32,0,431.6,431.6,31.28,ZAR,Cash,CUST-6971,Distributor,New,4.1,Great service,EMP-9394,86,MKT-2025-02-SP,In-store,SUP-2198,Coca Cola Beverages,4.6,6,310,10/03/2025,85,1.57,277.5,456,193,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Cape Town,Retail,93694102,1028834409,25/06/2025,01/07/2025,Delivered,8,5.45E+12,1592,Sparl Pine Nut 01X06 2000 Shr,Soft Drinks,Sprite,11,CS,68.63,93.48,10,925.45,1028.28,26.58,ZAR,EFT,CUST-2342,Wholesale,New,4.9,Average experience,EMP-4229,90,MKT-2025-06-SP,TV,SUP-3314,Coca Cola Beverages,4.2,5,90,15/07/2025,69,1.29,342.34,353,412,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Polokwane,Distributor,23662640,1549432630,13/10/2025,20/10/2025,Delivered,4,5.45E+12,5550,Schw Tonic Zero 01X12 1000 Shr,Alcoholic Beverages,Coca-Cola,17,CS,52.1,68.68,5,1109.18,1167.56,24.14,ZAR,EFT,CUST-6179,Distributor,High Value,4.2,Delayed delivery,EMP-2565,92,MKT-2025-11-BN,TV,SUP-4193,Bonaqua Distributors,4.5,7,360,30/10/2025,66,4.62,119.18,462,230,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Western Cape,Port Elizabeth,Distributor,25682874,1350353676,04/04/2025,09/04/2025,Pending,4,5.45E+12,2201,Coke 01X06 2000 Shr,Energy Drinks,Bonaqua,5,CS,111.31,124.9,10,562.05,624.5,10.88,ZAR,Cash,CUST-2551,Wholesale,Occasional,3.6,Great service,EMP-3803,90,MKT-2025-11-CC,TV,SUP-1433,Coca Cola Beverages,3.9,2,289,02/05/2025,89,2.48,354.16,314,174,Sales dropping slightly in inland areas
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Polokwane,Retail,52838812,1771406736,04/10/2025,09/10/2025,Pending,5,5.45E+12,6270,Coke 01X12 1500 Shr,Juice,Coca-Cola,10,CS,146.37,185.33,0,1853.3,1853.3,21.02,ZAR,Cash,CUST-8805,Distributor,New,2.9,Great service,EMP-3309,96,MKT-2025-04-SP,TV,SUP-6544,Bonaqua Distributors,4.8,1,294,30/10/2025,86,3.91,103.33,212,373,Sales dropping slightly in inland areas
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,KwaZulu-Natal,Johannesburg,Distributor,30617133,1235351606,22/04/2025,29/04/2025,In Transit,8,5.45E+12,3090,Coke Zero 01X12 1500 Shr,Soft Drinks,Sprite,10,CS,131.27,155.83,10,1402.47,1558.3,15.76,ZAR,Cash,CUST-2255,Retail,New,3.2,Average experience,EMP-9712,93,MKT-2025-09-SP,TV,SUP-9731,Monster Energy,4.3,4,454,29/04/2025,63,1.69,324.95,425,352,Consistent performance across channels
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Western Cape,Cape Town,Retail,28227009,1611020552,18/03/2025,24/03/2025,Delivered,5,5.45E+12,3460,12X1L Coke,Water,Fanta,7,CS,125.64,155.62,0,1089.34,1089.34,19.26,ZAR,Card,CUST-2454,Retail,High Value,3.2,Product quality good,EMP-8923,98,MKT-2025-07-FT,TV,SUP-2985,Coca Cola Beverages,3.6,1,406,23/03/2025,91,2.24,221.87,339,199,Product underperforming; consider promotion
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Limpopo,Richards Bay,Distributor,14436115,1773757730,06/08/2025,07/08/2025,In Transit,2,5.45E+12,3886,12X1L Coke Zero,Juice,Monster,19,CS,61.94,91.6,0,1740.4,1740.4,32.38,ZAR,EFT,CUST-4361,Distributor,Frequent Buyer,4.5,Fast response,EMP-6869,97,MKT-2025-01-BN,In-store,SUP-9377,Coca Cola Beverages,4.3,3,162,19/08/2025,89,1.74,381.45,377,161,High-performing SKU; demand increasing in coastal regions
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,KwaZulu-Natal,Johannesburg,Retail,59385848,1034000994,27/01/2025,01/02/2025,In Transit,8,5.45E+12,1364,Coke 01X24 440 Pet,Juice,Fanta,14,CS,94.21,112,5,1489.6,1568,15.88,ZAR,Card,CUST-4175,Distributor,High Value,2.8,Average experience,EMP-5827,88,MKT-2025-09-FT,In-store,SUP-8781,Monster Energy,4.1,1,259,26/02/2025,63,4.58,150.85,263,220,Consistent performance across channels
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Western Cape,Polokwane,Online,35918511,1890702082,05/03/2025,11/03/2025,In Transit,10,5.45E+12,2302,Sprite Ls 01X24 440 Pet,Energy Drinks,Bonaqua,15,CS,73.34,100.22,5,1428.13,1503.3,26.82,ZAR,Cash,CUST-6850,Retail,New,2.9,Fast response,EMP-5369,86,MKT-2025-02-CC,TV,SUP-1235,Bonaqua Distributors,4.2,7,304,20/03/2025,73,3,466.11,300,203,Sales dropping slightly in inland areas
6.00E+12,WOOLWORTHS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Polokwane,Online,16512389,1004625085,02/03/2025,06/03/2025,Delivered,2,5.45E+12,8142,COKE ZERO SUGAR ZERO CAFF 01X24 440ML PET,Energy Drinks,Fanta,4,CS,83.77,124.24,10,447.26,496.96,32.57,ZAR,Cash,CUST-7931,Retail,New,3.2,Delayed delivery,EMP-3029,99,MKT-2025-05-BN,Social Media,SUP-8786,Bonaqua Distributors,4.5,2,138,24/03/2025,84,4.31,340.47,304,154,Product underperforming; consider promotion
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Limpopo,Polokwane,Distributor,36221927,1972235001,29/04/2025,02/05/2025,Pending,10,5.45E+12,7018,COKE ZERO 01X24 440ML PET,Juice,Coca-Cola,15,CS,121.11,137.63,5,1961.23,2064.45,12,ZAR,Cash,CUST-6813,Distributor,High Value,3.6,Great service,EMP-3651,90,MKT-2025-05-BN,TV,SUP-7259,Monster Energy,3.6,2,479,05/05/2025,67,2.86,400.54,436,196,Consistent performance across channels
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Port Elizabeth,Online,26015897,1508468324,22/04/2025,23/04/2025,Pending,3,5.45E+12,4840,COKE LIGHT 01X24 440ML PET,Soft Drinks,Fanta,10,CS,68.99,96.06,5,912.57,960.6,28.18,ZAR,Cash,CUST-4443,Wholesale,Occasional,3.4,Fast response,EMP-1428,91,MKT-2025-10-SP,Billboard,SUP-2282,Coca Cola Beverages,4.9,5,417,16/05/2025,72,3.12,207.4,424,157,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Limpopo,Johannesburg,Online,83115509,1896786374,27/05/2025,01/06/2025,Pending,10,5.45E+12,6307,FANTA GRAPE 01X24 440 PET,Juice,Coca-Cola,6,CS,122.26,162.08,10,875.23,972.48,24.57,ZAR,Card,CUST-3779,Distributor,High Value,4.8,Delayed delivery,EMP-9689,99,MKT-2025-11-SP,Social Media,SUP-9320,Coca Cola Beverages,4,6,136,11/06/2025,60,2.14,432.05,330,226,Customer satisfaction improving month-over-month
6.00E+12,SPAR,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Gauteng,Richards Bay,Retail,98243826,1702001629,19/06/2025,20/06/2025,In Transit,4,5.45E+12,7849,Fanta Orange 01X24 440 Pet,Energy Drinks,Sprite,7,CS,67.71,79.61,0,557.27,557.27,14.95,ZAR,EFT,CUST-5223,Wholesale,Frequent Buyer,3.5,Product quality good,EMP-9304,94,MKT-2025-04-SP,Billboard,SUP-1429,Monster Energy,4,6,105,13/07/2025,75,2.19,438.07,251,249,Customer satisfaction improving month-over-month
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Limpopo,Cape Town,Online,12604597,1376396283,09/05/2025,11/05/2025,Delivered,3,5.45E+12,9257,FANTA ZERO 01X24 440ML PET,Soft Drinks,Coca-Cola,19,CS,124.22,152.09,5,2745.22,2889.71,18.32,ZAR,Cash,CUST-4568,Wholesale,New,4,Great service,EMP-4969,93,MKT-2025-10-CC,Billboard,SUP-3660,Monster Energy,3.7,6,115,01/06/2025,76,2.23,464.67,331,302,Product underperforming; consider promotion
6.00E+12,SHOPRITE,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Port Elizabeth,Retail,73443288,1779053000,17/04/2025,21/04/2025,Delivered,4,5.45E+12,9347,SPRITE ZERO 01X24 440ML PET,Juice,Sprite,4,CS,83.81,116.75,5,443.65,467,28.21,ZAR,Cash,CUST-4892,Distributor,Frequent Buyer,2.9,Great service,EMP-4906,95,MKT-2025-06-FT,TV,SUP-7418,Coca Cola Beverages,4.8,2,365,29/04/2025,61,4.42,431.76,464,311,Customer satisfaction improving month-over-month
6.00E+12,MASSDISCOUNTERS,6.00E+12,Coca Cola Beverages,6.00E+12,6.00E+12,PLETTENBERG BAY,Eastern Cape,Cape Town,Online,39268916,1732536672,01/03/2025,08/03/2025,In Transit,4,5.45E+12,8910,Sparl Creme Soda 01X24 440 Pet,Water,Bonaqua,15,CS,138.17,163.8,5,2334.15,2457,15.65,ZAR,Card,CUST-3339,Retail,Occasional,4.1,Delayed delivery,EMP-4860,100,MKT-2025-09-SP,In-store,SUP-1469,Monster Energy,4.6,3,351,07/03/2025,86,4.13,333.09,338,320,High-performing SKU; demand increasing in coastal regions
